2,[array([7.75382502])],[array([-5.40906863])],-2.33918325302817
4,[array([-2.16713565])],[array([2.97692791])],2.9099953963791925
4,[array([1.40049723])],[array([-0.27219048])],1.0647242519033764
4,[array([-11.35638782])],[array([4.44693791])],2.5563980446236925
0,[array([-1.32475766])],[array([4.33507067])],0.26325349145242605
4,[array([7.8803424])],[array([-2.58124062])],1.8390865248346813
4,[array([-9.74009175])],[array([4.4636463])],2.814898368215633
4,[array([-13.36828159])],[array([1.98198382])],-2.44896985599524
0,[array([-1.67115039])],[array([-1.71817604])],0.43836958643172214
4,[array([-5.72480166])],[array([-0.03728125])],0.030076166711603142
4,[array([0.03682146])],[array([0.58366219])],-1.0058730001421268
4,[array([-0.97991616])],[array([2.39657172])],-0.21048532697522637
4,[array([-1.54670148])],[array([-1.89973515])],2.0257337249021354
0,[array([-8.30290375])],[array([-3.52986067])],0.5242998236120523
4,[array([-0.12701323])],[array([0.30635622])],2.9415002742515357
4,[array([0.53472928])],[array([0.19394366])],-0.6051973388938636
4,[array([-4.19963168])],[array([1.17387749])],2.9578874751247985
4,[array([-7.98236214])],[array([0.84663789])],-2.030512425486818
2,[array([4.45031232])],[array([2.82302736])],0.9388240488324558
0,[array([7.57177941])],[array([-1.57999882])],-2.1252016227163866
4,[array([-7.77119524])],[array([-3.59255978])],0.9637536879100284
0,[array([-2.08363662])],[array([1.30173373])],0.4239425495179139
4,[array([0.59317842])],[array([-0.01924864])],-0.6779721777640852
0,[array([6.05848462])],[array([0.26023619])],-0.5824161987899563
4,[array([7.91182574])],[array([-2.98678626])],1.4044706881106461
4,[array([-13.11878677])],[array([2.38688054])],2.925238936819366
4,[array([5.83336629])],[array([-3.14820602])],0.5410247431456644
4,[array([-0.73061288])],[array([-2.82856567])],-0.6516341621543595
4,[array([-0.00701727])],[array([0.36227788])],-1.5176055905113468
4,[array([-11.4773326])],[array([-2.17729157])],0.19689977655145016
4,[array([-2.13437613])],[array([2.08596492])],1.704464179306095
2,[array([-0.4647344])],[array([-2.78615412])],0.7719898527747219
4,[array([-15.50362473])],[array([-7.60904798])],0.1839956918798909
4,[array([-2.06064858])],[array([4.03285622])],-0.7620793214370002
4,[array([4.59470549])],[array([1.62543557])],2.3318633160897786
4,[array([-10.22543187])],[array([3.13402146])],-0.2873475440682983
4,[array([-3.02346456])],[array([4.8204878])],2.6515688503747765
4,[array([-1.21615311])],[array([2.50870629])],-0.2453033687466819
4,[array([-0.26529653])],[array([7.04603718])],-1.451021503589015
4,[array([-7.7431869e-05])],[array([-0.83923228])],-1.5715798915739498
4,[array([-8.02161202])],[array([-3.08654781])],-2.502444772594154
4,[array([-10.05060169])],[array([1.41005186])],-2.5463614819253593
2,[array([-2.46714598])],[array([0.27549086])],-1.3801753993688441
0,[array([2.62237769])],[array([5.85242716])],-0.41632119243518684
0,[array([-2.40117117])],[array([0.06289075])],-0.31808269215670126
4,[array([7.85742995])],[array([-2.84566567])],2.0835517220480115
4,[array([0.07543646])],[array([0.15598342])],1.3848500293017292
4,[array([-2.35189336])],[array([0.08645751])],2.189319134472739
4,[array([-10.16623596])],[array([-2.16882964])],-2.5915699348611434
4,[array([7.89878188])],[array([-3.53331631])],0.9305054307630943
2,[array([5.38079013])],[array([2.77045325])],0.8789393457741463
4,[array([-10.99038008])],[array([-0.82529881])],0.8656228346123351
4,[array([-9.35664766])],[array([-5.07119914])],-2.917294498417517
